marketplace,category,title,price_min,price_max,currency,unit,supplier_name,supplier_location,url,source_html_snippet
indiamart,Building Construction Material & Equipment,Help,,,,,,,https://help.indiamart.com/,"<div class=""hdw hdLk clFix Hd_pr Hd_fl""><div class=""hd_srch Hd_fl"" id=""hdSrh""><div class=""wrpd3 select-wrapper Hd_pr Hd_fl cpo hd_cFMn"" id=""drpn"" style=""display: block;""><svg fill=""none"" height=""24"" style=""position: absolute;top: 6px;left: 8px;"" viewbox=""0 0 58 89"" width=""11"" xmlns=""http://www.w3.org/2000/svg""><path clip-rule=""evenodd"" d=""M28.8124 0C12.9017 0 0 13.2904 0 29.5625C0 32.9197 1.42439 37.1264 3.53125 42.1562C5.63811 47.1862 8.49007 52.9073 11.5 58.6251C17.5198 70.0606 24.2524 81.5554 27.0312 86.9375C27.1989 87.2657 27.454 87.5412 27.7683 87.7336C28.0826 87.926 28.444 88.0278 28.8125 88.0278C29.181 88.0278 29.5424 87.926 29.8567 87.7336C30.171 87.5412 30.4261 87.2657 30.5937 86.9375C33.3725 81.5554 40.105 70.0606 46.125 58.6251C49.1349 52.9073 51.9556 47.1862 54.0624 42.1562C56.1693 37.1264 57.625 32.9197 57.625 29.5625C57.625 13.2913 44.7325 0 28.8124 0ZM28.8124 16.25C34.4936 16.25 39.1251 20.9049 39.1251 26.5938C39.1251 32.2749 34.4936 36.9375 28.8124 36.9375C23.1313 36.9375 18.4687 32.2749 18.4687 26.5938C18.4687 20.9049 23.1313 16.25 28.8124 16.25Z"" fill=""#E43737"" fill-rule=""evenodd"" style=""position: absolute;""></path></svg><button class=""hd_cFl cpo"" id=""hd_s earchPl"
indiamart,Building Construction Material & Equipment,For Buying,,,,,,,https://help.indiamart.com/buyer-help/,"<div class=""fr1 headermenu Hd_pr"" id=""cssmenu1""><div id=""shopNow"" style=""display: none;""><a class=""h_ic42"">Shopping</a></div><div id=""exporters""><a class=""h_ic42 vepticn"" href=""https://export.indiamart.com/?VElogo=1"" onclick=""gaTrack('Verified Exporters - Header');"">Exporters</a></div><div id=""sell-center""><a class=""cpo h_ic14"" href=""https://seller.indiamart.com/"" id=""ch_sell"" onclick=""gaTrack('Sell');"">Sell</a></div><div id=""help-center""><a class=""h_ic13"" href=""https://help.indiamart.com/"" onclick=""gaTrack('Help');"">Help</a><div class=""heldrdwn""><p class=""cur_pt"">Find answers to your queries</p><a class=""help-desk hMb15 wli Hd_fl cpo h_ic28 Hd_pr Hd_db"" href=""https://help.indiamart.com/buyer-help/"" onclick=""gaTrack('Buyer_Help');"">For <b>Buying</b></a><a class=""help-desk hMb15 wli Hd_fl cpo h_ic29 Hd_pr Hd_db"" href=""https://help.indiamart.com/seller-help/"" onclick=""gaTrack('Seller_Help');"">For <b>Selling</b></a><a class=""clear h_ic30 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/user-feedback/"" onclick=""gaTrack('Feedback');"">Share your Feedback</a><a class=""h_ic31 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/complaint-registration/"" onclick=""gaTrack('Complaint"
indiamart,Building Construction Material & Equipment,For Selling,,,,,,,https://help.indiamart.com/seller-help/,"<div class=""fr1 headermenu Hd_pr"" id=""cssmenu1""><div id=""shopNow"" style=""display: none;""><a class=""h_ic42"">Shopping</a></div><div id=""exporters""><a class=""h_ic42 vepticn"" href=""https://export.indiamart.com/?VElogo=1"" onclick=""gaTrack('Verified Exporters - Header');"">Exporters</a></div><div id=""sell-center""><a class=""cpo h_ic14"" href=""https://seller.indiamart.com/"" id=""ch_sell"" onclick=""gaTrack('Sell');"">Sell</a></div><div id=""help-center""><a class=""h_ic13"" href=""https://help.indiamart.com/"" onclick=""gaTrack('Help');"">Help</a><div class=""heldrdwn""><p class=""cur_pt"">Find answers to your queries</p><a class=""help-desk hMb15 wli Hd_fl cpo h_ic28 Hd_pr Hd_db"" href=""https://help.indiamart.com/buyer-help/"" onclick=""gaTrack('Buyer_Help');"">For <b>Buying</b></a><a class=""help-desk hMb15 wli Hd_fl cpo h_ic29 Hd_pr Hd_db"" href=""https://help.indiamart.com/seller-help/"" onclick=""gaTrack('Seller_Help');"">For <b>Selling</b></a><a class=""clear h_ic30 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/user-feedback/"" onclick=""gaTrack('Feedback');"">Share your Feedback</a><a class=""h_ic31 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/complaint-registration/"" onclick=""gaTrack('Complaint"
indiamart,Building Construction Material & Equipment,Share your Feedback,,,,,,,https://help.indiamart.com/user-feedback/,"<div class=""fr1 headermenu Hd_pr"" id=""cssmenu1""><div id=""shopNow"" style=""display: none;""><a class=""h_ic42"">Shopping</a></div><div id=""exporters""><a class=""h_ic42 vepticn"" href=""https://export.indiamart.com/?VElogo=1"" onclick=""gaTrack('Verified Exporters - Header');"">Exporters</a></div><div id=""sell-center""><a class=""cpo h_ic14"" href=""https://seller.indiamart.com/"" id=""ch_sell"" onclick=""gaTrack('Sell');"">Sell</a></div><div id=""help-center""><a class=""h_ic13"" href=""https://help.indiamart.com/"" onclick=""gaTrack('Help');"">Help</a><div class=""heldrdwn""><p class=""cur_pt"">Find answers to your queries</p><a class=""help-desk hMb15 wli Hd_fl cpo h_ic28 Hd_pr Hd_db"" href=""https://help.indiamart.com/buyer-help/"" onclick=""gaTrack('Buyer_Help');"">For <b>Buying</b></a><a class=""help-desk hMb15 wli Hd_fl cpo h_ic29 Hd_pr Hd_db"" href=""https://help.indiamart.com/seller-help/"" onclick=""gaTrack('Seller_Help');"">For <b>Selling</b></a><a class=""clear h_ic30 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/user-feedback/"" onclick=""gaTrack('Feedback');"">Share your Feedback</a><a class=""h_ic31 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/complaint-registration/"" onclick=""gaTrack('Complaint"
indiamart,Building Construction Material & Equipment,Raise a Complaint,,,,,,,https://help.indiamart.com/complaint-registration/,"<div class=""fr1 headermenu Hd_pr"" id=""cssmenu1""><div id=""shopNow"" style=""display: none;""><a class=""h_ic42"">Shopping</a></div><div id=""exporters""><a class=""h_ic42 vepticn"" href=""https://export.indiamart.com/?VElogo=1"" onclick=""gaTrack('Verified Exporters - Header');"">Exporters</a></div><div id=""sell-center""><a class=""cpo h_ic14"" href=""https://seller.indiamart.com/"" id=""ch_sell"" onclick=""gaTrack('Sell');"">Sell</a></div><div id=""help-center""><a class=""h_ic13"" href=""https://help.indiamart.com/"" onclick=""gaTrack('Help');"">Help</a><div class=""heldrdwn""><p class=""cur_pt"">Find answers to your queries</p><a class=""help-desk hMb15 wli Hd_fl cpo h_ic28 Hd_pr Hd_db"" href=""https://help.indiamart.com/buyer-help/"" onclick=""gaTrack('Buyer_Help');"">For <b>Buying</b></a><a class=""help-desk hMb15 wli Hd_fl cpo h_ic29 Hd_pr Hd_db"" href=""https://help.indiamart.com/seller-help/"" onclick=""gaTrack('Seller_Help');"">For <b>Selling</b></a><a class=""clear h_ic30 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/user-feedback/"" onclick=""gaTrack('Feedback');"">Share your Feedback</a><a class=""h_ic31 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/complaint-registration/"" onclick=""gaTrack('Complaint"
indiamart,Building Construction Material & Equipment,Seller Academy,,,,,,,https://help.indiamart.com/video?track=selleracademy,"<div class=""fr1 headermenu Hd_pr"" id=""cssmenu1""><div id=""shopNow"" style=""display: none;""><a class=""h_ic42"">Shopping</a></div><div id=""exporters""><a class=""h_ic42 vepticn"" href=""https://export.indiamart.com/?VElogo=1"" onclick=""gaTrack('Verified Exporters - Header');"">Exporters</a></div><div id=""sell-center""><a class=""cpo h_ic14"" href=""https://seller.indiamart.com/"" id=""ch_sell"" onclick=""gaTrack('Sell');"">Sell</a></div><div id=""help-center""><a class=""h_ic13"" href=""https://help.indiamart.com/"" onclick=""gaTrack('Help');"">Help</a><div class=""heldrdwn""><p class=""cur_pt"">Find answers to your queries</p><a class=""help-desk hMb15 wli Hd_fl cpo h_ic28 Hd_pr Hd_db"" href=""https://help.indiamart.com/buyer-help/"" onclick=""gaTrack('Buyer_Help');"">For <b>Buying</b></a><a class=""help-desk hMb15 wli Hd_fl cpo h_ic29 Hd_pr Hd_db"" href=""https://help.indiamart.com/seller-help/"" onclick=""gaTrack('Seller_Help');"">For <b>Selling</b></a><a class=""clear h_ic30 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/user-feedback/"" onclick=""gaTrack('Feedback');"">Share your Feedback</a><a class=""h_ic31 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/complaint-registration/"" onclick=""gaTrack('Complaint"
indiamart,Building Construction Material & Equipment,Home,,,,,,,https://buyer.indiamart.com/,"<div class=""fr1 headermenu Hd_pr"" id=""cssmenu1""><div id=""shopNow"" style=""display: none;""><a class=""h_ic42"">Shopping</a></div><div id=""exporters""><a class=""h_ic42 vepticn"" href=""https://export.indiamart.com/?VElogo=1"" onclick=""gaTrack('Verified Exporters - Header');"">Exporters</a></div><div id=""sell-center""><a class=""cpo h_ic14"" href=""https://seller.indiamart.com/"" id=""ch_sell"" onclick=""gaTrack('Sell');"">Sell</a></div><div id=""help-center""><a class=""h_ic13"" href=""https://help.indiamart.com/"" onclick=""gaTrack('Help');"">Help</a><div class=""heldrdwn""><p class=""cur_pt"">Find answers to your queries</p><a class=""help-desk hMb15 wli Hd_fl cpo h_ic28 Hd_pr Hd_db"" href=""https://help.indiamart.com/buyer-help/"" onclick=""gaTrack('Buyer_Help');"">For <b>Buying</b></a><a class=""help-desk hMb15 wli Hd_fl cpo h_ic29 Hd_pr Hd_db"" href=""https://help.indiamart.com/seller-help/"" onclick=""gaTrack('Seller_Help');"">For <b>Selling</b></a><a class=""clear h_ic30 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/user-feedback/"" onclick=""gaTrack('Feedback');"">Share your Feedback</a><a class=""h_ic31 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/complaint-registration/"" onclick=""gaTrack('Complaint"
indiamart,Building Construction Material & Equipment,Post Your Requirement,,,,,,,https://buyer.indiamart.com/buyertools/postbl/,"<div class=""fr1 headermenu Hd_pr"" id=""cssmenu1""><div id=""shopNow"" style=""display: none;""><a class=""h_ic42"">Shopping</a></div><div id=""exporters""><a class=""h_ic42 vepticn"" href=""https://export.indiamart.com/?VElogo=1"" onclick=""gaTrack('Verified Exporters - Header');"">Exporters</a></div><div id=""sell-center""><a class=""cpo h_ic14"" href=""https://seller.indiamart.com/"" id=""ch_sell"" onclick=""gaTrack('Sell');"">Sell</a></div><div id=""help-center""><a class=""h_ic13"" href=""https://help.indiamart.com/"" onclick=""gaTrack('Help');"">Help</a><div class=""heldrdwn""><p class=""cur_pt"">Find answers to your queries</p><a class=""help-desk hMb15 wli Hd_fl cpo h_ic28 Hd_pr Hd_db"" href=""https://help.indiamart.com/buyer-help/"" onclick=""gaTrack('Buyer_Help');"">For <b>Buying</b></a><a class=""help-desk hMb15 wli Hd_fl cpo h_ic29 Hd_pr Hd_db"" href=""https://help.indiamart.com/seller-help/"" onclick=""gaTrack('Seller_Help');"">For <b>Selling</b></a><a class=""clear h_ic30 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/user-feedback/"" onclick=""gaTrack('Feedback');"">Share your Feedback</a><a class=""h_ic31 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/complaint-registration/"" onclick=""gaTrack('Complaint"
indiamart,Electronics & Electrical Goods & Supplies,Verified Business Buyer,,,,,,,https://buyer.indiamart.com/business-buyer/,"<div class=""fr1 headermenu Hd_pr"" id=""cssmenu1""><div id=""shopNow"" style=""display: none;""><a class=""h_ic42"">Shopping</a></div><div id=""exporters""><a class=""h_ic42 vepticn"" href=""https://export.indiamart.com/?VElogo=1"" onclick=""gaTrack('Verified Exporters - Header');"">Exporters</a></div><div id=""sell-center""><a class=""cpo h_ic14"" href=""https://seller.indiamart.com/"" id=""ch_sell"" onclick=""gaTrack('Sell');"">Sell</a></div><div id=""help-center""><a class=""h_ic13"" href=""https://help.indiamart.com/"" onclick=""gaTrack('Help');"">Help</a><div class=""heldrdwn""><p class=""cur_pt"">Find answers to your queries</p><a class=""help-desk hMb15 wli Hd_fl cpo h_ic28 Hd_pr Hd_db"" href=""https://help.indiamart.com/buyer-help/"" onclick=""gaTrack('Buyer_Help');"">For <b>Buying</b></a><a class=""help-desk hMb15 wli Hd_fl cpo h_ic29 Hd_pr Hd_db"" href=""https://help.indiamart.com/seller-help/"" onclick=""gaTrack('Seller_Help');"">For <b>Selling</b></a><a class=""clear h_ic30 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/user-feedback/"" onclick=""gaTrack('Feedback');"">Share your Feedback</a><a class=""h_ic31 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/complaint-registration/"" onclick=""gaTrack('Complaint"
indiamart,Electronics & Electrical Goods & Supplies,Products/Services Directory,,,,,,,https://dir.indiamart.com/,"<div class=""fr1 headermenu Hd_pr"" id=""cssmenu1""><div id=""shopNow"" style=""display: none;""><a class=""h_ic42"">Shopping</a></div><div id=""exporters""><a class=""h_ic42 vepticn"" href=""https://export.indiamart.com/?VElogo=1"" onclick=""gaTrack('Verified Exporters - Header');"">Exporters</a></div><div id=""sell-center""><a class=""cpo h_ic14"" href=""https://seller.indiamart.com/"" id=""ch_sell"" onclick=""gaTrack('Sell');"">Sell</a></div><div id=""help-center""><a class=""h_ic13"" href=""https://help.indiamart.com/"" onclick=""gaTrack('Help');"">Help</a><div class=""heldrdwn""><p class=""cur_pt"">Find answers to your queries</p><a class=""help-desk hMb15 wli Hd_fl cpo h_ic28 Hd_pr Hd_db"" href=""https://help.indiamart.com/buyer-help/"" onclick=""gaTrack('Buyer_Help');"">For <b>Buying</b></a><a class=""help-desk hMb15 wli Hd_fl cpo h_ic29 Hd_pr Hd_db"" href=""https://help.indiamart.com/seller-help/"" onclick=""gaTrack('Seller_Help');"">For <b>Selling</b></a><a class=""clear h_ic30 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/user-feedback/"" onclick=""gaTrack('Feedback');"">Share your Feedback</a><a class=""h_ic31 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/complaint-registration/"" onclick=""gaTrack('Complaint"
indiamart,Electronics & Electrical Goods & Supplies,My Orders,,,,,,,https://buyer.indiamart.com/buyertools/managebl/,"<div class=""fr1 headermenu Hd_pr"" id=""cssmenu1""><div id=""shopNow"" style=""display: none;""><a class=""h_ic42"">Shopping</a></div><div id=""exporters""><a class=""h_ic42 vepticn"" href=""https://export.indiamart.com/?VElogo=1"" onclick=""gaTrack('Verified Exporters - Header');"">Exporters</a></div><div id=""sell-center""><a class=""cpo h_ic14"" href=""https://seller.indiamart.com/"" id=""ch_sell"" onclick=""gaTrack('Sell');"">Sell</a></div><div id=""help-center""><a class=""h_ic13"" href=""https://help.indiamart.com/"" onclick=""gaTrack('Help');"">Help</a><div class=""heldrdwn""><p class=""cur_pt"">Find answers to your queries</p><a class=""help-desk hMb15 wli Hd_fl cpo h_ic28 Hd_pr Hd_db"" href=""https://help.indiamart.com/buyer-help/"" onclick=""gaTrack('Buyer_Help');"">For <b>Buying</b></a><a class=""help-desk hMb15 wli Hd_fl cpo h_ic29 Hd_pr Hd_db"" href=""https://help.indiamart.com/seller-help/"" onclick=""gaTrack('Seller_Help');"">For <b>Selling</b></a><a class=""clear h_ic30 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/user-feedback/"" onclick=""gaTrack('Feedback');"">Share your Feedback</a><a class=""h_ic31 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/complaint-registration/"" onclick=""gaTrack('Complaint"
indiamart,Electronics & Electrical Goods & Supplies,Recent Activity,,,,,,,https://buyer.indiamart.com/feeds/myactivities/,"<div class=""fr1 headermenu Hd_pr"" id=""cssmenu1""><div id=""shopNow"" style=""display: none;""><a class=""h_ic42"">Shopping</a></div><div id=""exporters""><a class=""h_ic42 vepticn"" href=""https://export.indiamart.com/?VElogo=1"" onclick=""gaTrack('Verified Exporters - Header');"">Exporters</a></div><div id=""sell-center""><a class=""cpo h_ic14"" href=""https://seller.indiamart.com/"" id=""ch_sell"" onclick=""gaTrack('Sell');"">Sell</a></div><div id=""help-center""><a class=""h_ic13"" href=""https://help.indiamart.com/"" onclick=""gaTrack('Help');"">Help</a><div class=""heldrdwn""><p class=""cur_pt"">Find answers to your queries</p><a class=""help-desk hMb15 wli Hd_fl cpo h_ic28 Hd_pr Hd_db"" href=""https://help.indiamart.com/buyer-help/"" onclick=""gaTrack('Buyer_Help');"">For <b>Buying</b></a><a class=""help-desk hMb15 wli Hd_fl cpo h_ic29 Hd_pr Hd_db"" href=""https://help.indiamart.com/seller-help/"" onclick=""gaTrack('Seller_Help');"">For <b>Selling</b></a><a class=""clear h_ic30 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/user-feedback/"" onclick=""gaTrack('Feedback');"">Share your Feedback</a><a class=""h_ic31 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/complaint-registration/"" onclick=""gaTrack('Complaint"
indiamart,Electronics & Electrical Goods & Supplies,Settings NEW,,,,,,,https://buyer.indiamart.com/settings/mysettings/,"<div class=""fr1 headermenu Hd_pr"" id=""cssmenu1""><div id=""shopNow"" style=""display: none;""><a class=""h_ic42"">Shopping</a></div><div id=""exporters""><a class=""h_ic42 vepticn"" href=""https://export.indiamart.com/?VElogo=1"" onclick=""gaTrack('Verified Exporters - Header');"">Exporters</a></div><div id=""sell-center""><a class=""cpo h_ic14"" href=""https://seller.indiamart.com/"" id=""ch_sell"" onclick=""gaTrack('Sell');"">Sell</a></div><div id=""help-center""><a class=""h_ic13"" href=""https://help.indiamart.com/"" onclick=""gaTrack('Help');"">Help</a><div class=""heldrdwn""><p class=""cur_pt"">Find answers to your queries</p><a class=""help-desk hMb15 wli Hd_fl cpo h_ic28 Hd_pr Hd_db"" href=""https://help.indiamart.com/buyer-help/"" onclick=""gaTrack('Buyer_Help');"">For <b>Buying</b></a><a class=""help-desk hMb15 wli Hd_fl cpo h_ic29 Hd_pr Hd_db"" href=""https://help.indiamart.com/seller-help/"" onclick=""gaTrack('Seller_Help');"">For <b>Selling</b></a><a class=""clear h_ic30 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/user-feedback/"" onclick=""gaTrack('Feedback');"">Share your Feedback</a><a class=""h_ic31 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/complaint-registration/"" onclick=""gaTrack('Complaint"
indiamart,Electronics & Electrical Goods & Supplies,Ship With IndiaMART Easy booking of transport,,,,,,,https://shipwith.indiamart.com/?bannerid=cntrlheader&afl_id=-906,"<div class=""fr1 headermenu Hd_pr"" id=""cssmenu1""><div id=""shopNow"" style=""display: none;""><a class=""h_ic42"">Shopping</a></div><div id=""exporters""><a class=""h_ic42 vepticn"" href=""https://export.indiamart.com/?VElogo=1"" onclick=""gaTrack('Verified Exporters - Header');"">Exporters</a></div><div id=""sell-center""><a class=""cpo h_ic14"" href=""https://seller.indiamart.com/"" id=""ch_sell"" onclick=""gaTrack('Sell');"">Sell</a></div><div id=""help-center""><a class=""h_ic13"" href=""https://help.indiamart.com/"" onclick=""gaTrack('Help');"">Help</a><div class=""heldrdwn""><p class=""cur_pt"">Find answers to your queries</p><a class=""help-desk hMb15 wli Hd_fl cpo h_ic28 Hd_pr Hd_db"" href=""https://help.indiamart.com/buyer-help/"" onclick=""gaTrack('Buyer_Help');"">For <b>Buying</b></a><a class=""help-desk hMb15 wli Hd_fl cpo h_ic29 Hd_pr Hd_db"" href=""https://help.indiamart.com/seller-help/"" onclick=""gaTrack('Seller_Help');"">For <b>Selling</b></a><a class=""clear h_ic30 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/user-feedback/"" onclick=""gaTrack('Feedback');"">Share your Feedback</a><a class=""h_ic31 help-desk Hd_pr Hd_db"" href=""https://help.indiamart.com/complaint-registration/"" onclick=""gaTrack('Complaint"
